dataset,scheme,epsilon,attack_type,direction,malicious_ratio,lambda,true_triangle_count,avg_estimated_triangle_count,relative_signed_error,mre,finished,log_file
IMDB,CaliToTrunc,2,scale,increase,0.15,1,,,,17.595678,1,results_laplace_all_attacks_IMDB/IMDB_CaliToTrunc_eps2_scale_increase_mr0.15_lambda1.log
IMDB,CaliToTrunc,2,scale,increase,0.18,1,,,,21.097103,1,results_laplace_all_attacks_IMDB/IMDB_CaliToTrunc_eps2_scale_increase_mr0.18_lambda1.log
IMDB,CaliToTrunc,2,scale,increase,0.20,1,,,,23.427559,1,results_laplace_all_attacks_IMDB/IMDB_CaliToTrunc_eps2_scale_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,0.5,clean,none,0,0,,,,19.035854,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_clean.log
IMDB,CaliToUpper,0.5,count,decrease,0.03,1,,,,19.044982,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,0.5,count,decrease,0.05,1,,,,19.050687,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,0.5,count,decrease,0.08,1,,,,19.057534,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,0.5,count,decrease,0.10,1,,,,19.059816,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,0.5,count,decrease,0.13,1,,,,19.063239,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,0.5,count,decrease,0.15,1,,,,19.070086,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,0.5,count,decrease,0.18,1,,,,19.078073,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,0.5,count,decrease,0.20,1,,,,19.081496,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,0.5,count,increase,0.03,1,,,,19.026725,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,0.5,count,increase,0.05,1,,,,19.021020,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,0.5,count,increase,0.08,1,,,,19.014173,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,0.5,count,increase,0.10,1,,,,19.011891,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,0.5,count,increase,0.13,1,,,,19.008468,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,0.5,count,increase,0.15,1,,,,19.002952,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,0.5,count,increase,0.18,1,,,,18.996961,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,0.5,count,increase,0.20,1,,,,18.994394,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_count_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,0.5,fixed,decrease,0.03,1,,,,19.443218,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,0.5,fixed,decrease,0.05,1,,,,19.728484,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,0.5,fixed,decrease,0.08,1,,,,20.156383,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,0.5,fixed,decrease,0.10,1,,,,20.461576,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,0.5,fixed,decrease,0.13,1,,,,20.975055,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,0.5,fixed,decrease,0.15,1,,,,21.317374,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,0.5,fixed,decrease,0.18,1,,,,21.846374,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,0.5,fixed,decrease,0.20,1,,,,22.245747,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,0.5,fixed,increase,0.03,1,,,,18.879503,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,0.5,fixed,increase,0.05,1,,,,18.894059,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,0.5,fixed,increase,0.08,1,,,,18.979639,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,0.5,fixed,increase,0.10,1,,,,19.135683,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,0.5,fixed,increase,0.13,1,,,,19.392423,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,0.5,fixed,increase,0.15,1,,,,19.569653,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,0.5,fixed,increase,0.18,1,,,,19.911972,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,0.5,fixed,increase,0.20,1,,,,20.140185,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_fixed_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,0.5,scale,decrease,0.03,1,,,,62.605540,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,0.5,scale,decrease,0.05,1,,,,101.171169,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,0.5,scale,decrease,0.08,1,,,,159.099532,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,0.5,scale,decrease,0.10,1,,,,197.813398,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,0.5,scale,decrease,0.13,1,,,,255.615297,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,0.5,scale,decrease,0.15,1,,,,293.571206,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,0.5,scale,decrease,0.18,1,,,,351.397787,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,0.5,scale,decrease,0.20,1,,,,389.936718,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,0.5,scale,increase,0.03,1,,,,53.011468,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,0.5,scale,increase,0.05,1,,,,90.964668,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,0.5,scale,increase,0.08,1,,,,148.893031,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,0.5,scale,increase,0.10,1,,,,187.606897,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,0.5,scale,increase,0.13,1,,,,245.408796,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,0.5,scale,increase,0.15,1,,,,283.364704,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,0.5,scale,increase,0.18,1,,,,341.191286,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,0.5,scale,increase,0.20,1,,,,379.730217,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps0.5_scale_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,1,clean,none,0,0,,,,5.419318,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_clean.log
IMDB,CaliToUpper,1,count,decrease,0.03,1,,,,5.428447,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,1,count,decrease,0.05,1,,,,5.434152,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,1,count,decrease,0.08,1,,,,5.440998,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,1,count,decrease,0.10,1,,,,5.443281,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,1,count,decrease,0.13,1,,,,5.446704,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,1,count,decrease,0.15,1,,,,5.453550,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,1,count,decrease,0.18,1,,,,5.463479,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,1,count,decrease,0.20,1,,,,5.467758,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,1,count,increase,0.03,1,,,,5.410190,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,1,count,increase,0.05,1,,,,5.405385,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,1,count,increase,0.08,1,,,,5.400250,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,1,count,increase,0.10,1,,,,5.398538,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,1,count,increase,0.13,1,,,,5.395971,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,1,count,increase,0.15,1,,,,5.391513,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,1,count,increase,0.18,1,,,,5.387519,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,1,count,increase,0.20,1,,,,5.385807,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_count_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,1,fixed,decrease,0.03,1,,,,5.856503,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,1,fixed,decrease,0.05,1,,,,6.211446,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,1,fixed,decrease,0.08,1,,,,6.810504,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,1,fixed,decrease,0.10,1,,,,7.268922,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,1,fixed,decrease,0.13,1,,,,8.121735,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,1,fixed,decrease,0.15,1,,,,8.692267,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,1,fixed,decrease,0.18,1,,,,9.685716,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,1,fixed,decrease,0.20,1,,,,10.370354,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,1,fixed,increase,0.03,1,,,,5.424417,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,1,fixed,increase,0.05,1,,,,5.620775,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,1,fixed,increase,0.08,1,,,,6.005833,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,1,fixed,increase,0.10,1,,,,6.393203,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,1,fixed,increase,0.13,1,,,,6.992262,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,1,fixed,increase,0.15,1,,,,7.391634,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,1,fixed,increase,0.18,1,,,,8.002406,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,1,fixed,increase,0.20,1,,,,8.478693,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_fixed_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,1,scale,decrease,0.03,1,,,,17.855477,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,1,scale,decrease,0.05,1,,,,28.790479,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,1,scale,decrease,0.08,1,,,,45.220468,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,1,scale,decrease,0.10,1,,,,56.193660,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,1,scale,decrease,0.13,1,,,,72.589924,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,1,scale,decrease,0.15,1,,,,83.373730,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,1,scale,decrease,0.18,1,,,,99.777488,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,1,scale,decrease,0.20,1,,,,110.707729,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,1,scale,increase,0.03,1,,,,14.967823,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,1,scale,increase,0.05,1,,,,25.722129,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,1,scale,increase,0.08,1,,,,42.152117,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,1,scale,increase,0.10,1,,,,53.125309,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,1,scale,increase,0.13,1,,,,69.521574,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,1,scale,increase,0.15,1,,,,80.305379,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,1,scale,increase,0.18,1,,,,96.709138,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,1,scale,increase,0.20,1,,,,107.639379,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps1_scale_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,2,clean,none,0,0,,,,1.642534,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_clean.log
IMDB,CaliToUpper,2,count,decrease,0.03,1,,,,1.653678,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,2,count,decrease,0.05,1,,,,1.660810,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,2,count,decrease,0.08,1,,,,1.669368,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,2,count,decrease,0.10,1,,,,1.672220,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,2,count,decrease,0.13,1,,,,1.676499,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,2,count,decrease,0.15,1,,,,1.685057,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,2,count,decrease,0.18,1,,,,1.695041,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,2,count,decrease,0.20,1,,,,1.699320,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,2,count,increase,0.03,1,,,,1.633406,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,2,count,increase,0.05,1,,,,1.627700,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,2,count,increase,0.08,1,,,,1.621713,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,2,count,increase,0.10,1,,,,1.620002,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,2,count,increase,0.13,1,,,,1.618113,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,2,count,increase,0.15,1,,,,1.614690,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,2,count,increase,0.18,1,,,,1.610696,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,2,count,increase,0.20,1,,,,1.608984,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_count_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,2,fixed,decrease,0.03,1,,,,2.230018,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,2,fixed,decrease,0.05,1,,,,2.832917,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,2,fixed,decrease,0.08,1,,,,3.965784,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,2,fixed,decrease,0.10,1,,,,4.821582,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,2,fixed,decrease,0.13,1,,,,6.105279,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,2,fixed,decrease,0.15,1,,,,6.961077,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,2,fixed,decrease,0.18,1,,,,8.244774,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,2,fixed,decrease,0.20,1,,,,9.100572,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,2,fixed,increase,0.03,1,,,,1.877568,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,2,fixed,increase,0.05,1,,,,2.276940,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,2,fixed,increase,0.08,1,,,,3.106325,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,2,fixed,increase,0.10,1,,,,3.848017,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,2,fixed,increase,0.13,1,,,,5.035068,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,2,fixed,increase,0.15,1,,,,5.875893,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,2,fixed,increase,0.18,1,,,,7.159590,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,2,fixed,increase,0.20,1,,,,8.015388,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_fixed_increase_mr0.20_lambda1.log
IMDB,CaliToUpper,2,scale,decrease,0.03,1,,,,5.427374,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_decrease_mr0.03_lambda1.log
IMDB,CaliToUpper,2,scale,decrease,0.05,1,,,,8.695873,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_decrease_mr0.05_lambda1.log
IMDB,CaliToUpper,2,scale,decrease,0.08,1,,,,13.609285,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_decrease_mr0.08_lambda1.log
IMDB,CaliToUpper,2,scale,decrease,0.10,1,,,,16.888025,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_decrease_mr0.10_lambda1.log
IMDB,CaliToUpper,2,scale,decrease,0.13,1,,,,21.791848,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_decrease_mr0.13_lambda1.log
IMDB,CaliToUpper,2,scale,decrease,0.15,1,,,,25.022610,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_decrease_mr0.15_lambda1.log
IMDB,CaliToUpper,2,scale,decrease,0.18,1,,,,29.928984,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_decrease_mr0.18_lambda1.log
IMDB,CaliToUpper,2,scale,decrease,0.20,1,,,,33.197217,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_decrease_mr0.20_lambda1.log
IMDB,CaliToUpper,2,scale,increase,0.03,1,,,,4.402356,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_increase_mr0.03_lambda1.log
IMDB,CaliToUpper,2,scale,increase,0.05,1,,,,7.610688,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_increase_mr0.05_lambda1.log
IMDB,CaliToUpper,2,scale,increase,0.08,1,,,,12.524101,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_increase_mr0.08_lambda1.log
IMDB,CaliToUpper,2,scale,increase,0.10,1,,,,15.802841,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_increase_mr0.10_lambda1.log
IMDB,CaliToUpper,2,scale,increase,0.13,1,,,,20.706663,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_increase_mr0.13_lambda1.log
IMDB,CaliToUpper,2,scale,increase,0.15,1,,,,23.937425,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_increase_mr0.15_lambda1.log
IMDB,CaliToUpper,2,scale,increase,0.18,1,,,,28.843800,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_increase_mr0.18_lambda1.log
IMDB,CaliToUpper,2,scale,increase,0.20,1,,,,32.112033,1,results_laplace_all_attacks_IMDB/IMDB_CaliToUpper_eps2_scale_increase_mr0.20_lambda1.log
